Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance,Driver
49:02.0,3.8,114.756416,999.778748,-0.013306,-0.276077,-1.024384,1.061017,32.852881,-117.182496,86.722252,107.0689,66.620941,0,Naazneen
49:02.1,4.19,114.640144,999.778748,-0.056061,-0.23645,-0.951065,0.981619,32.852844,-117.182516,84.524368,107.552872,63.917427,0,Naazneen
49:02.2,4.19,114.640144,999.778748,-0.042923,-0.221329,-1.030991,1.055353,32.852844,-117.182516,81.735474,107.451056,64.609612,0,Naazneen
49:02.3,4.19,114.640144,999.778748,0.046616,-0.25415,-1.089966,1.120175,32.852844,-117.182516,78.52446,107.430871,66.245346,0,Naazneen
49:02.4,4.19,114.640144,999.778748,0.019455,-0.192871,-1.061737,1.079288,32.852844,-117.182516,74.965942,105.532518,71.246628,0,Naazneen
49:02.5,4.19,114.640144,999.778748,-0.028427,-0.15033,-1.022705,1.034085,32.852844,-117.182516,71.921043,104.434515,68.851494,0,Naazneen
33:54.7,0,0,1011.678009,-0.200912,-0.681671,-0.989639,1.218371,32.760027,-117.171237,260.426331,593.611312,73.984589,0,Naazneen
33:54.8,0,0,1011.678009,-0.099792,-0.522446,-0.61496,0.81307,32.760027,-117.171237,259.335327,592.94909,71.782867,0,Naazneen
33:54.9,0,0,1011.678009,0.02269,-0.728577,-0.802505,1.084137,32.760027,-117.171237,259.335327,592.94909,79.190125,0,Naazneen
33:55.0,0,0,1011.678009,-0.256729,-0.577515,-0.893494,1.094424,32.760027,-117.171237,259.335327,592.94909,84.042709,0,Naazneen
33:55.1,0,0,1011.678009,-0.04985,-0.552094,-0.701233,0.893879,32.760027,-117.171237,258.146637,590.787396,82.371658,0,Naazneen
33:55.2,0,0,1011.678009,-0.174103,-0.716217,-0.798096,1.086386,32.760027,-117.171237,257.125244,589.879332,81.711105,0,Naazneen
33:55.3,0,0,1011.678009,-0.052628,-0.62262,-0.867508,1.069109,32.760027,-117.171237,257.125244,589.879332,82.780708,0,Naazneen
33:55.4,0,0,1011.678009,-0.085922,-0.552109,-0.652344,0.858929,32.760027,-117.171237,258.476227,589.353885,81.276855,0,Naazneen
33:55.5,0,0,1011.665268,-0.170746,-0.661636,-0.924774,1.149837,32.760027,-117.171237,258.476227,589.353885,77.942642,0,Naazneen
33:55.6,0,0,1011.665268,-0.169418,-0.555298,-0.688736,0.900786,32.760027,-117.171237,258.476227,589.353885,83.986549,0,Naazneen
33:55.7,0,0,1011.665268,-0.107437,-0.642731,-0.868225,1.085569,32.760027,-117.171237,258.476227,589.353885,80.517731,0,Naazneen
33:55.8,0,0,1011.665268,-0.134399,-0.554062,-0.756165,0.947012,32.760027,-117.171237,258.476227,589.353885,82.663795,0,Naazneen
33:55.9,0,0,1011.665268,-0.116882,-0.641556,-0.853638,1.074222,32.760027,-117.171237,258.476227,589.353885,82.366959,0,Naazneen
33:56.0,0,0,1011.665268,-0.15863,-0.575577,-0.767288,0.972205,32.760027,-117.171237,258.476227,589.353885,83.61705,0,Naazneen
33:56.1,0,0,1011.665268,-0.151627,-0.557571,-0.769043,0.961927,32.760027,-117.171237,258.476227,589.353885,80.8918,0,Naazneen
33:56.2,0,0,1011.665268,-0.07933,-0.562744,-0.888428,1.054646,32.760027,-117.171237,258.476227,589.353885,79.143967,0,Naazneen
33:56.3,0,0,1011.665268,-0.106461,-0.604355,-0.780777,0.993072,32.760027,-117.171237,258.476227,589.353885,85.075287,0,Naazneen
33:56.4,0,0,1011.665268,-0.174072,-0.606171,-0.883667,1.085639,32.760027,-117.171237,258.476227,589.353885,82.519028,0,Naazneen
33:56.5,0,0,1011.665268,-0.180847,-0.581604,-0.800262,1.005678,32.760027,-117.171237,258.476227,589.353885,85.276253,0,Naazneen
33:56.6,0,0,1011.650467,-0.073425,-0.655243,-0.850754,1.076344,32.760027,-117.171237,258.476227,589.353885,81.723694,0,Naazneen
33:56.7,0,0,1011.650467,-0.241638,-0.512482,-0.742035,0.933618,32.760027,-117.171237,258.476227,589.353885,78.392075,0,Naazneen
33:56.8,0,0,1011.650467,-0.097992,-0.548141,-0.793732,0.969573,32.760027,-117.171237,258.476227,589.353885,81.145561,0,Naazneen
33:56.9,0,0,1011.650467,-0.117584,-0.605255,-0.839813,1.041847,32.760027,-117.171237,258.476227,589.353885,77.833832,0,Naazneen
33:57.0,0,0,1011.650467,-0.230423,-0.517502,-0.798981,0.979425,32.760027,-117.171237,258.476227,589.353885,79.345413,0,Naazneen
33:57.1,0,0,1011.650467,-0.142868,-0.609131,-0.812958,1.025842,32.760027,-117.171237,258.476227,589.353885,80.727013,0,Naazneen
33:57.2,0,0,1011.650467,-0.166901,-0.597107,-0.736618,0.962808,32.760027,-117.171237,258.476227,589.353885,78.420082,0,Naazneen
33:57.3,0,0,1011.650467,-0.189804,-0.571991,-0.827438,1.023647,32.760027,-117.171237,258.476227,589.353885,79.07045,0,Naazneen
33:57.4,0,0,1011.650467,-0.147018,-0.62532,-0.679352,0.934965,32.760027,-117.171237,257.179871,591.45476,86.613426,0,Naazneen
33:57.5,0,0,1011.650467,-0.189835,-0.591919,-0.925919,1.115227,32.760027,-117.171237,255.692657,591.773157,83.319962,0,Naazneen
33:57.6,0,0,1011.634674,-0.186844,-0.546844,-0.543915,0.793595,32.760027,-117.171237,256.964935,590.090005,80.672729,0,Naazneen
33:57.7,0,0,1011.634674,-0.192795,-0.754028,-1.013184,1.277603,32.760027,-117.171237,256.964935,590.090005,78.013451,0,Naazneen
33:57.8,0,0,1011.634674,-0.117157,-0.511612,-0.553253,0.762602,32.760027,-117.171237,255.837433,589.687529,77.532906,0,Naazneen
33:57.9,0,0,1011.634674,-0.350037,-0.824982,-0.868958,1.248282,32.760027,-117.171237,250.107651,588.572517,74.028122,0,Naazneen
33:58.0,0,0,1011.634674,-0.386337,-0.6922,-0.72467,1.074032,32.760027,-117.171237,246.96637,589.124952,71.476776,0,Naazneen
33:58.1,0,0,1011.634674,-0.244843,-0.533447,-0.708969,0.920408,32.760027,-117.171237,244.667267,592.377497,75.453911,0,Naazneen
33:58.2,0,0,1011.634674,-0.211212,-0.543701,-0.7229,0.928874,32.760027,-117.171237,233.676041,591.646371,73.990921,0,Naazneen
33:58.3,0,0,1011.634674,-0.401459,-0.492004,-0.691376,0.938743,32.760027,-117.171237,219.670609,591.068469,80.8311,0,Naazneen
33:58.4,0,0,1011.634674,-0.620651,-0.318344,-0.59259,0.915267,32.760027,-117.171237,204.455109,591.554251,84.440704,0,Naazneen
33:58.5,0,0,1011.634674,-0.789703,-0.073273,-0.557373,0.969363,32.760027,-117.171237,196.064072,593.170091,82.758308,0,Naazneen
33:58.6,0,0,1011.612473,-0.827408,0.28067,-0.630402,1.077398,32.760027,-117.171237,186.613129,595.945774,83.626312,0,Naazneen
33:58.7,0,0,1011.612473,-0.796295,0.464554,-0.497818,1.047721,32.760027,-117.171237,176.91626,17.720668,80.985245,0,Naazneen
33:58.9,0,0,1011.612473,-0.55014,0.553146,-0.641541,1.010049,32.760027,-117.171237,164.041489,18.575127,77.910591,0,Naazneen
33:58.9,0,0,1011.612473,-0.415665,0.636536,-0.510071,0.915493,32.760027,-117.171237,145.373322,18.243208,78.467789,0,Naazneen
33:59.0,0,0,1011.612473,-0.311493,0.66748,-0.579041,0.936934,32.760027,-117.171237,132.329437,17.990066,85.539009,0,Naazneen
33:59.1,0,0,1011.612473,-0.151703,0.6539,-0.633026,0.922671,32.760027,-117.171237,125.380737,18.866034,85.913239,0,Naazneen
33:59.2,0,0,1011.612473,-0.175415,0.884796,-0.80899,1.211652,32.760027,-117.171237,118.300629,19.517979,86.544571,0,Naazneen
33:59.3,0,0,1011.612473,-0.25351,0.624191,-0.852509,1.086578,32.760027,-117.171237,114.068359,19.94017,82.792061,0,Naazneen
33:59.4,0,0,1011.612473,-0.068344,0.462051,-0.967682,1.074509,32.760027,-117.171237,109.595337,19.749688,82.444374,0,Naazneen
33:59.5,0,0,1011.612473,0.111908,0.514526,-0.919754,1.059815,32.760027,-117.171237,103.862724,19.990985,78.727539,0,Naazneen
33:59.6,0,0,1011.590347,-0.008148,0.406097,-0.867065,0.957488,32.760027,-117.171237,105.020569,19.774889,75.731873,0,Naazneen
33:59.7,0,0,1011.590347,-0.071091,0.32431,-0.947128,1.003635,32.760027,-117.171237,107.522781,20.01572,73.932892,0,Naazneen
33:59.8,0,0,1011.590347,-0.081314,0.683945,-0.889603,1.125071,32.760027,-117.171237,108.963791,20.179295,75.786797,0,Naazneen
33:59.9,0,0,1011.590347,-0.065689,0.320862,-0.936829,0.992429,32.760027,-117.171237,108.963791,20.179295,76.211929,0,Naazneen
34:00.0,0,0,1011.590347,0.00119,0.42366,-0.876831,0.973818,32.760027,-117.171237,99.569687,20.904194,76.634224,0,Naazneen
34:00.1,0,0,1011.590347,0.046234,0.402374,-0.873627,0.962947,32.760027,-117.171237,95.242355,20.954252,74.467636,0,Naazneen
34:00.2,0,0,1011.590347,0.025574,0.425262,-0.920593,1.014393,32.760027,-117.171237,93.782219,21.62411,72.529755,0,Naazneen
34:00.3,0,0,1011.590347,0.074875,0.332794,-1.052322,1.106228,32.760027,-117.171237,93.782219,21.62411,75.928253,0,Naazneen
34:00.4,0,0,1011.590347,0.021378,0.32283,-0.880402,0.937968,32.760027,-117.171237,93.782219,21.62411,76.567024,0,Naazneen
34:00.5,0,0,1011.590347,0.014679,0.343781,-0.986237,1.04454,32.760027,-117.171237,93.782219,21.62411,75.898499,0,Naazneen
34:00.6,0,0,1011.58577,0.03714,0.354141,-1.004791,1.066021,32.760027,-117.171237,93.782219,21.62411,73.396141,0,Naazneen
34:00.7,0,0,1011.58577,0.005325,0.381973,-1.006882,1.076914,32.760027,-117.171237,93.782219,21.62411,77.180351,0,Naazneen
34:00.8,0,0,1011.58577,0.005249,0.338104,-1.049484,1.102615,32.760027,-117.171237,93.782219,21.62411,74.304817,0,Naazneen
34:00.9,0,0,1011.58577,0.053635,0.374985,-0.931519,1.005593,32.760027,-117.171237,93.782219,21.62411,74.58477,0,Naazneen
34:01.0,0,0,1011.58577,0.061951,0.326096,-1.082123,1.131886,32.760027,-117.171237,93.782219,21.62411,73.488686,0,Naazneen
34:01.1,0,0,1011.58577,0.060654,0.325974,-0.862106,0.923669,32.760027,-117.171237,93.782219,21.62411,78.833038,0,Naazneen
34:01.2,0,0,1011.58577,0.020248,0.298996,-0.857208,0.908083,32.760027,-117.171237,93.782219,21.62411,76.67424,0,Naazneen
34:01.3,0,0,1011.58577,0.027786,0.348526,-0.88797,0.954323,32.760027,-117.171237,93.782219,21.62411,74.066818,0,Naazneen
34:01.4,0,0,1011.58577,0.017349,0.346619,-0.87973,0.945712,32.760027,-117.171237,93.782219,21.62411,73.150749,0,Naazneen
34:01.5,0,0,1011.58577,-0.027069,0.296494,-0.988174,1.032051,32.760027,-117.171237,93.782219,21.62411,76.754387,0,Naazneen
34:01.6,0,0,1011.58577,0.107819,0.35907,-0.827377,0.908355,32.760027,-117.171237,93.782219,21.62411,74.410797,0,Naazneen
34:01.7,0,0,1011.58577,0.035614,0.302094,-0.921585,0.970488,32.760027,-117.171237,93.782219,21.62411,76.799095,0,Naazneen
34:01.8,0,0,1011.58577,0.028442,0.34697,-0.884445,0.950495,32.760027,-117.171237,93.782219,21.62411,82.308151,0,Naazneen
34:01.9,0,0,1011.58577,0.049789,0.318863,-0.968399,1.020759,32.760027,-117.171237,93.782219,21.62411,81.548424,0,Naazneen
34:02.0,0,0,1011.58577,0.04039,0.269409,-0.888443,0.92927,32.760027,-117.171237,93.782219,21.62411,79.472878,0,Naazneen
34:02.1,0,0,1011.58577,0.01564,0.312119,-0.774155,0.834852,32.760027,-117.171237,93.782219,21.62411,82.86322,0,Naazneen
34:02.2,0,0,1011.58577,0.177704,0.358292,-1.024109,1.099432,32.760027,-117.171237,93.782219,21.62411,83.408951,0,Naazneen
34:02.3,0,0,1011.58577,-0.062698,0.412674,-0.947861,1.035698,32.760027,-117.171237,93.782219,21.62411,87.032898,0,Naazneen
34:02.4,0,0,1011.58577,-0.105606,0.401321,-1.394562,1.454996,32.760027,-117.171237,93.782219,21.62411,87.252869,0,Naazneen
34:02.5,0,0,1011.58577,0.01799,0.228958,-0.678909,0.716703,32.760027,-117.171237,93.782219,21.62411,88.426598,0,Naazneen
34:02.6,0,0,1011.58577,0.032135,0.336365,-0.735062,0.809005,32.760027,-117.171237,93.782219,21.62411,85.190994,0,Naazneen
34:02.7,0,0,1011.584396,-0.001465,0.303482,-0.937347,0.985253,32.760027,-117.171237,93.782219,21.62411,82.183586,0,Naazneen
34:02.8,0,0,1011.584396,0.084976,0.286209,-0.843781,0.895043,32.760027,-117.171237,93.782219,21.62411,78.507004,0,Naazneen
34:02.9,0,0,1011.584396,0.128525,0.489639,-0.852493,0.991469,32.760027,-117.171237,93.782219,21.62411,88.015671,0,Naazneen
34:03.0,0,0,1011.584396,0.061798,0.252594,-1.196838,1.224763,32.760027,-117.171237,93.782219,21.62411,88.564178,0,Naazneen
34:03.1,0,0,1011.584396,-0.03566,0.263626,-0.844315,0.885233,32.760027,-117.171237,93.782219,21.62411,83.978989,0,Naazneen
34:03.2,0,0,1011.584396,0.066193,0.318665,-0.855225,0.915062,32.760027,-117.171237,93.782219,21.62411,81.03096,0,Naazneen
34:03.3,0,0,1011.584396,0.083054,0.307358,-0.922928,0.9763,32.760027,-117.171237,94.797127,21.717579,77.686516,0,Naazneen
34:03.4,0,0,1011.584396,0.020844,0.258896,-1.022217,1.054698,32.760027,-117.171237,94.797127,21.717579,78.465271,0,Naazneen
34:03.5,0,0,1011.584396,0.027191,0.27774,-0.754547,0.8045,32.760027,-117.171237,94.797127,21.717579,75.447327,0,Naazneen
34:03.6,0,0,1011.584396,0.027939,0.31514,-0.986832,1.036306,32.760027,-117.171237,94.797127,21.717579,74.627991,0,Naazneen
34:03.7,0,0,1011.584396,0.067795,0.25322,-0.721619,0.767756,32.760027,-117.171237,94.797127,21.717579,75.995201,0,Naazneen
34:03.8,0,0,1011.573944,0.036545,0.372498,-0.950073,1.021141,32.760027,-117.171237,94.797127,21.717579,76.588554,0,Naazneen
34:04.0,0,0,1011.573944,0.015579,0.271423,-1.062103,1.096347,32.760027,-117.171237,94.797127,21.717579,77.809128,0,Naazneen
34:04.1,0,0,1011.573944,0.038116,0.277924,-0.845154,0.890494,32.760027,-117.171237,94.797127,21.717579,75.189514,0,Naazneen
34:04.1,0,0,1011.573944,0.023575,0.310974,-0.890518,0.943548,32.760027,-117.171237,94.797127,21.717579,76.565506,0,Naazneen
34:04.3,0,0,1011.573944,0.016251,0.296173,-1.044968,1.08625,32.760027,-117.171237,94.797127,21.717579,76.294281,0,Naazneen
34:04.4,0,0,1011.573944,0.046265,0.263092,-0.911621,0.949953,32.760027,-117.171237,94.797127,21.717579,79.176491,0,Naazneen
34:04.5,0,0,1011.573944,0.018402,0.280121,-0.824249,0.870743,32.760027,-117.171237,94.797127,21.717579,75.561447,0,Naazneen
34:04.6,0,0,1011.573944,0.032959,0.287766,-1.059113,1.098005,32.760027,-117.171237,94.797127,21.717579,72.912415,0,Naazneen
34:04.7,0,0,1011.573944,0.026108,0.259262,-0.948151,0.983305,32.760027,-117.171237,94.797127,21.717579,72.00705,0,Naazneen
34:04.7,0,0,1011.573944,0.054596,0.295044,-0.894669,0.943644,32.760027,-117.171237,94.797127,21.717579,78.217834,0,Naazneen
34:04.8,0,0,1011.573944,0.044464,0.204636,-1.079956,1.100072,32.760027,-117.171237,94.797127,21.717579,75.409599,0,Naazneen
34:04.9,0,0,1011.573944,0.013184,0.17189,-1.005035,1.019714,32.760027,-117.171237,94.797127,21.717579,73.712906,0,Naazneen
34:05.0,0,0,1011.573944,0.022598,0.161789,-0.992935,1.006284,32.760027,-117.171237,94.797127,21.717579,72.470703,0,Naazneen
34:05.1,0,0,1011.573944,0.039658,0.182312,-1.106201,1.121825,32.760027,-117.171237,94.797127,21.717579,79.460098,0,Naazneen
34:05.2,0,0,1011.573944,0.018677,0.170395,-0.906265,0.922334,32.760027,-117.171237,94.797127,21.717579,78.281082,0,Naazneen
34:05.3,0,0,1011.573944,0.037018,0.191254,-1.106186,1.123208,32.760027,-117.171237,94.797127,21.717579,76.739273,0,Naazneen
34:05.4,0,0,1011.573944,0.03212,0.143478,-0.918533,0.930226,32.760027,-117.171237,94.797127,21.717579,75.899429,0,Naazneen
34:05.5,0,0,1011.573944,0.05368,0.196167,-1.134262,1.152351,32.760027,-117.171237,94.797127,21.717579,74.442482,0,Naazneen
34:05.6,0,0,1011.573944,0.049789,0.121094,-0.923477,0.932713,32.760027,-117.171237,94.797127,21.717579,73.87751,0,Naazneen
34:05.7,0,0,1011.573944,0.037994,0.160065,-0.935822,0.950172,32.760027,-117.171237,94.797127,21.717579,73.116158,0,Naazneen
34:05.8,0,0,1011.573944,0.040573,0.14975,-0.975525,0.987785,32.760027,-117.171237,94.797127,21.717579,70.104935,0,Naazneen
34:05.9,0,0,1011.573944,0.040573,0.14975,-0.975525,0.987785,32.760027,-117.171237,94.797127,21.717579,70.765388,0,Naazneen
34:06.0,0,0,1011.573944,0.037903,0.118713,-1.072006,1.079225,32.760027,-117.171237,94.797127,21.717579,74.488846,0,Naazneen
34:06.1,0,0,1011.580582,0.043381,0.100235,-1.089417,1.094878,32.760027,-117.171237,94.797127,21.717579,72.345985,0,Naazneen
34:06.2,0,0,1011.580582,0.043381,0.100235,-1.089417,1.094878,32.760027,-117.171237,94.797127,21.717579,76.593552,0,Naazneen
34:06.3,0,0,1011.580582,0.02594,0.13768,-1.101486,1.110361,32.760027,-117.171237,94.797127,21.717579,73.878387,0,Naazneen
34:06.4,0,0,1011.580582,0.029892,0.050308,-1.080032,1.081617,32.760027,-117.171237,94.797127,21.717579,75.136467,0,Naazneen
34:06.5,0,0,1011.580582,0.029892,0.050308,-1.080032,1.081617,32.760027,-117.171237,94.797127,21.717579,75.87542,0,Naazneen
34:06.6,0,0,1011.580582,0.003479,0.040314,-1.063431,1.0642,32.760027,-117.171237,94.797127,21.717579,76.815041,0,Naazneen
34:06.7,0,0,1011.580582,0.01384,0.065109,-1.113449,1.115437,32.760027,-117.171237,94.797127,21.717579,74.397362,0,Naazneen
34:06.8,0,0,1011.580582,-0.00499,0.068726,-1.045013,1.047283,32.760027,-117.171237,94.797127,21.717579,77.174149,0,Naazneen
34:06.9,0,0,1011.580582,0.018738,0.047165,-1.090454,1.091634,32.760027,-117.171237,94.797127,21.717579,74.932373,0,Naazneen
34:07.0,0,0,1011.580582,0.016464,0.075089,-1.157379,1.159929,32.760027,-117.171237,94.797127,21.717579,74.946754,0,Naazneen
34:07.1,0,0,1011.580582,-0.029312,0.103546,-1.064194,1.069621,32.760027,-117.171237,94.797127,21.717579,76.344284,0,Naazneen
34:07.2,0,0,1011.591644,0.041992,0.112427,-1.082947,1.089576,32.760027,-117.171237,94.797127,21.717579,74.229782,0,Naazneen
34:07.3,0,0,1011.591644,0.044205,0.077972,-1.097565,1.101218,32.760027,-117.171237,94.797127,21.717579,80.956451,0,Naazneen
34:07.4,0,0,1011.591644,0.063599,0.08667,-0.982697,0.988559,32.760027,-117.171237,94.797127,21.717579,78.353195,0,Naazneen
34:07.5,0,0,1011.591644,0.010117,0.079117,-1.067474,1.07045,32.760027,-117.171237,94.797127,21.717579,75.198349,0,Naazneen
34:07.6,11.202965,25.545746,1011.591644,0.047363,0.058197,-1.052673,1.055344,32.765239,-117.170193,94.797127,21.717579,73.070709,0,Naazneen
34:07.7,11.202965,25.545746,1011.591644,0.069275,0.119049,-0.937607,0.94767,32.765239,-117.170193,94.797127,21.717579,78.101593,0,Naazneen
34:07.8,11.202965,25.545746,1011.591644,0.022522,0.125641,-1.063019,1.070655,32.765239,-117.170193,94.797127,21.717579,75.6968,0,Naazneen
34:07.9,11.202965,25.545746,1011.591644,0.029236,0.164551,-1.069656,1.082634,32.765239,-117.170193,94.797127,21.717579,73.643173,0,Naazneen
34:08.0,11.202965,25.545746,1011.591644,0.033936,0.221024,-0.992722,1.017595,32.765239,-117.170193,94.797127,21.717579,71.336517,0,Naazneen
34:08.1,11.202965,25.545746,1011.591644,0.038071,0.239944,-0.959335,0.98962,32.765239,-117.170193,94.797127,21.717579,70.053864,0,Naazneen
34:08.2,11.202965,25.545746,1011.591644,0.020584,0.220764,-0.986633,1.01124,32.765239,-117.170193,94.797127,21.717579,68.871605,0,Naazneen
34:08.3,11.202965,25.545746,1011.611862,0.034317,0.22168,-0.947876,0.974058,32.765239,-117.170193,94.797127,21.717579,72.507751,0,Naazneen
34:08.4,11.202965,25.545746,1011.611862,0.038376,0.179092,-0.979538,0.996515,32.765239,-117.170193,94.797127,21.717579,70.677544,0,Naazneen
34:08.5,11.039014,-4.24962,1011.611862,0.034286,0.202698,-0.986206,1.007405,32.765231,-117.170366,94.797127,21.717579,71.482834,0,Naazneen
34:08.6,11.039014,-4.24962,1011.611862,0.038651,0.174408,-1.006973,1.022696,32.765231,-117.170366,94.797127,21.717579,69.990257,0,Naazneen
34:08.7,11.039014,-4.24962,1011.611862,0.037552,0.168961,-1.032196,1.046607,32.765231,-117.170366,94.797127,21.717579,68.726379,0,Naazneen
34:08.8,11.039014,-4.24962,1011.611862,0.049957,0.195831,-0.989532,1.00996,32.765231,-117.170366,94.797127,21.717579,69.416527,0,Naazneen
34:08.9,11.039014,-4.24962,1011.611862,0.050766,0.172302,-1.006302,1.022208,32.765231,-117.170366,94.797127,21.717579,72.778984,0,Naazneen
34:09.0,2.328299,-25.61676,1011.611862,0.047241,0.174118,-0.984802,1.001191,32.765166,-117.17054,94.797127,21.717579,69.980682,0,Naazneen
34:09.1,2.328299,-25.61676,1011.611862,0.046799,0.180237,-0.965881,0.983668,32.765166,-117.17054,94.797127,21.717579,68.674255,0,Naazneen
34:09.2,2.328299,-25.61676,1011.611862,0.034714,0.191605,-1.027222,1.045515,32.765166,-117.17054,94.797127,21.717579,69.941895,0,Naazneen
34:09.3,2.328299,-25.61676,1011.611862,0.048172,0.1716,-1.000961,1.016706,32.765166,-117.17054,94.797127,21.717579,69.874619,0,Naazneen
34:09.4,2.328299,-25.61676,1011.643066,0.050049,0.202469,-1.009201,1.030527,32.765166,-117.17054,94.797127,21.717579,68.935928,0,Naazneen
34:09.6,2.328299,-25.61676,1011.643066,0.046951,0.188858,-0.980789,0.99991,32.765166,-117.17054,94.797127,21.717579,70.81662,0,Naazneen
34:09.7,2.328299,-25.61676,1011.643066,0.048859,0.20018,-1.001617,1.022593,32.765166,-117.17054,94.797127,21.717579,71.062004,0,Naazneen
